geo_code,store_geo_code,store_option_id,population,retail_market,is_open,distance,drive_time,agg_beta,alpha,beta,turnover_no_competition,local_market_share_fraction,turnover_w_competition,competition_impact,turnover
60882402,60881703,1,2508.94507726,8474507.70059288,False,1250.2,2.5004,3.2026564,1,1.0,6355812.979383054,0.23794474371019242,2016464.5628876246,0.3172630424193757,2016464.5628876246
60882402,60882304,1,2508.94507726,8474507.70059288,False,596.0,1.192,3.2026564,1,1.0,6577573.8968921695,0.23794474371019242,2016464.5628876246,0.3065666147575144,2016464.5628876246
60882402,60883402,1,2508.94507726,8474507.70059288,False,2977.1,5.9542,3.2026564,1,0.942748,5446972.875540672,0.22742003168617275,1927272.8097935475,0.3538245652824633,1927272.8097935475
60882402,60883601,1,2508.94507726,8474507.70059288,False,3401.7,6.8034,3.2026564,1,0.891796,5015179.759180063,0.21780592686826694,1845798.0044798977,0.3680422423745124,1845798.0044798977
60882402,60881403,1,2508.94507726,8474507.70059288,False,1763.7,3.5274,3.2026564,1,1.0,6181746.591212877,0.23794474371019242,2016464.5628876246,0.32619657456582807,2016464.5628876246
60882402,60882804,1,2508.94507726,8474507.70059288,False,3577.1,7.1542,3.2026564,1,0.870748,4836808.321097985,0.21376419193733867,1811546.2906839908,0.37453340517590716,1811546.2906839908
60882402,60883501,1,2508.94507726,8474507.70059288,False,5704.6,11.4092,3.2026564,1,0.615448,2912112.0301701324,0.16119203026507078,1366023.101755543,0.46908329336345506,1366023.101755543
60882402,60881803,1,2508.94507726,8474507.70059288,False,1035.9,2.0718,3.2026564,1,1.0,6428456.459392537,0.23794474371019242,2016464.5628876246,0.31367787518283546,2016464.5628876246
60882402,60883002,1,2508.94507726,8474507.70059288,False,4294.4,8.588799999999999,3.2026564,1,0.784672,4107356.596261753,0.19679141552524243,1667710.36627924,0.4060300894733807,1667710.36627924
60882402,60882501,1,2508.94507726,8474507.70059288,False,571.5,1.143,3.2026564,1,1.0,6585878.914438751,0.23794474371019242,2016464.5628876246,0.30618002381834986,2016464.5628876246
60882402,60880901,1,2508.94507726,8474507.70059288,False,5115.9,10.2318,3.2026564,1,0.6860919999999999,3311227.4448372545,0.17643003080374137,1495157.654662145,0.4515418163114529,1495157.654662145
60882402,60880601,1,2508.94507726,8474507.70059288,False,2416.9,4.8338,3.2026564,1,1.0,5960324.654011786,0.23794474371019242,2016464.5628876246,0.3383145516293947,2016464.5628876246
60882402,60882904,1,2508.94507726,8474507.70059288,False,4810.0,9.62,3.2026564,1,0.7228,3583021.8558106697,0.18413145538949305,1560423.436619633,0.4355048613753383,1560423.436619633
60882402,60881502,1,2508.94507726,8474507.70059288,False,1370.4,2.7408,3.2026564,1,1.0,6315067.546358604,0.23794474371019242,2016464.5628876246,0.31931005457738276,2016464.5628876246
60882402,60882301,1,2508.94507726,8474507.70059288,False,190.4,0.3808,3.2026564,1,1.0,6715064.309826589,0.23794474371019242,2016464.5628876246,0.3002896874623823,2016464.5628876246
60882402,60880403,1,2508.94507726,8474507.70059288,False,3042.4,6.0848,3.2026564,1,0.934912,5380566.633198826,0.2259568687734564,1914873.224422511,0.35588690838014786,1914873.224422511
60882402,60880203,1,2508.94507726,8474507.70059288,False,1841.2,3.6824,3.2026564,1,1.0,6155475.617341039,0.23794474371019242,2016464.5628876246,0.32758874995896264,2016464.5628876246
60882402,60880206,1,2508.94507726,8474507.70059288,False,2150.7,4.301399999999999,3.2026564,1,1.0,6050561.212007699,0.23794474371019242,2016464.5628876246,0.33326901294475475,2016464.5628876246
60882402,60881401,1,2508.94507726,8474507.70059288,False,1913.0,3.826,3.2026564,1,1.0,6131136.831224936,0.23794474371019242,2016464.5628876246,0.32888917967351194,2016464.5628876246
60882402,60880103,1,2508.94507726,8474507.70059288,False,1555.7,3.1114,3.2026564,1,1.0,6252254.49528181,0.23794474371019242,2016464.5628876246,0.32251799161555655,2016464.5628876246
60882402,60881506,1,2508.94507726,8474507.70059288,False,1968.0,3.936,3.2026564,1,1.0,6112492.914283631,0.23794474371019242,2016464.5628876246,0.3298923354455862,2016464.5628876246
60882402,60883401,1,2508.94507726,8474507.70059288,False,2653.1,5.3062,3.2026564,1,0.9816280000000001,5776461.734939723,0.23459877631644732,1988109.1364433991,0.34417420692290707,1988109.1364433991
60882402,60881309,1,2508.94507726,8474507.70059288,False,2889.9,5.7798,3.2026564,1,0.953212,5535650.124119676,0.22936529944018438,1943757.9963546342,0.35113454657934084,1943757.9963546342
60882402,60883003,1,2508.94507726,8474507.70059288,False,3929.4,7.8588,3.2026564,1,0.828472,4478540.033547721,0.20551863344268567,1741669.241725365,0.3888921900170409,1741669.241725365
60882402,60882402,1,2508.94507726,8474507.70059288,False,0.0,0.0,3.2026564,1,1.0,6779606.160474304,0.23794474371019242,2016464.5628876246,0.2974309296377405,2016464.5628876246
60882402,60882101,1,2508.94507726,8474507.70059288,False,1733.7,3.4674,3.2026564,1,1.0,6191916.000453589,0.23794474371019242,2016464.5628876246,0.32566083951072794,2016464.5628876246
60882402,60883102,1,2508.94507726,8474507.70059288,False,5365.4,10.7308,3.2026564,1,0.656152,3142076.2711334205,0.17004005692534513,1441005.7718230889,0.45861578379295176,1441005.7718230889
60882402,60881601,1,2508.94507726,8474507.70059288,False,1474.8,2.9496,3.2026564,1,1.0,6279678.0022009285,0.23794474371019242,2016464.5628876246,0.3211095476839554,2016464.5628876246
60882402,60880903,1,2508.94507726,8474507.70059288,False,6520.3,13.0406,3.2026564,1,0.5175639999999999,2359099.555660244,0.1391218649303681,1178989.315673247,0.49976242539000515,1178989.315673247
60882402,60880702,1,2508.94507726,8474507.70059288,False,4151.1,8.302200000000001,3.2026564,1,0.8018679999999999,4253084.2306811465,0.20024050796144477,1696939.7266898935,0.39899038783394203,1696939.7266898935
60882402,60881004,1,2508.94507726,8474507.70059288,False,3340.6,6.6812,3.2026564,1,0.899128,5077314.849640811,0.21920411028917075,1857646.9206471883,0.36587191766896343,1857646.9206471883
60882402,60882901,1,2508.94507726,8474507.70059288,False,5422.1,10.8442,3.2026564,1,0.6493479999999999,3103635.9042035313,0.16857405458830732,1428582.1237287747,0.4602930781261804,1428582.1237287747
60882402,60882203,1,2508.94507726,8474507.70059288,False,861.8,1.7236,3.2026564,1,1.0,6487472.931019465,0.23794474371019242,2016464.5628876246,0.31082435091883304,2016464.5628876246
60882402,60881203,1,2508.94507726,8474507.70059288,False,3584.4,7.1688,3.2026564,1,0.869872,4829384.652352265,0.21359507278083073,1810113.0890898465,0.37481236625212455,1810113.0890898465
60882402,60881603,1,2508.94507726,8474507.70059288,False,2145.3,4.2906,3.2026564,1,1.0,6052391.705671026,0.23794474371019242,2016464.5628876246,0.3331682186065748,2016464.5628876246
60882402,60883403,1,2508.94507726,8474507.70059288,False,3681.9,7.3638,3.2026564,1,0.8581719999999999,4730232.912255328,0.21132929428882047,1790911.7318114678,0.37860962980733626,1790911.7318114678
60882402,60882705,1,2508.94507726,8474507.70059288,False,2673.6,5.3472,3.2026564,1,0.979168,5755614.445996265,0.23414852139654646,1984293.4476574694,0.34475788228618903,1984293.4476574694
60882402,60882801,1,2508.94507726,8474507.70059288,False,3404.6,6.8092,3.2026564,1,0.891448,5012230.630500257,0.2177394401569242,1845234.5623326364,0.3681463799977753,1845234.5623326364
60882402,60881402,1,2508.94507726,8474507.70059288,False,1580.1,3.1602,3.2026564,1,1.0,6243983.375766031,0.23794474371019242,2016464.5628876246,0.3229452164645199,2016464.5628876246
60882402,60881104,1,2508.94507726,8474507.70059288,False,3208.8,6.4176,3.2026564,1,0.914944,5211347.663433387,0.2222032035940156,1883062.7599538926,0.3613389245102247,1883062.7599538926
60882402,60880201,1,2508.94507726,8474507.70059288,False,1784.2,3.5684,3.2026564,1,1.0,6174797.49489839,0.23794474371019242,2016464.5628876246,0.32656367509276624,2016464.5628876246
60882402,60880402,1,2508.94507726,8474507.70059288,False,2478.6,4.9572,3.2026564,1,1.0,5939409.569006722,0.23794474371019242,2016464.5628876246,0.3395058952341029,2016464.5628876246
60882402,60883001,1,2508.94507726,8474507.70059288,False,5647.7,11.2954,3.2026564,1,0.6222759999999999,2950687.989223231,0.1626894111906396,1378712.6679399966,0.46725125563104447,1378712.6679399966
60882402,60881308,1,2508.94507726,8474507.70059288,False,3455.0,6.91,3.2026564,1,0.8854,4960976.807927071,0.21658213913095717,1835427.005876175,0.369972905929206,1835427.005876175
60882402,60881204,1,2508.94507726,8474507.70059288,False,3889.7,7.7794,3.2026564,1,0.833236,4518912.588233345,0.20645644566738203,1749616.7386452644,0.3871764953367402,1749616.7386452644
60882402,60881604,1,2508.94507726,8474507.70059288,False,1859.1,3.7182,3.2026564,1,1.0,6149407.869827414,0.23794474371019242,2016464.5628876246,0.32791198853170517,2016464.5628876246
60882402,60881701,1,2508.94507726,8474507.70059288,False,1265.5,2.531,3.2026564,1,1.0,6350626.5806702925,0.23794474371019242,2016464.5628876246,0.3175221432520115,2016464.5628876246
60882402,60881105,1,2508.94507726,8474507.70059288,False,3528.6,7.0572,3.2026564,1,0.876568,4886129.955915435,0.21488594743647835,1821052.6162996325,0.3726983589732319,1821052.6162996325
60882402,60881606,1,2508.94507726,8474507.70059288,False,2162.0,4.324,3.2026564,1,1.0,6046730.734527031,0.23794474371019242,2016464.5628876246,0.3334801318956615,2016464.5628876246
60882402,60882903,1,2508.94507726,8474507.70059288,False,5239.5,10.479,3.2026564,1,0.67126,3227431.5126937926,0.17327684200929067,1468435.9319421495,0.45498593112406954,1468435.9319421495
60882402,60881306,1,2508.94507726,8474507.70059288,False,2296.9,4.5938,3.2026564,1,1.0,6001002.290974632,0.23794474371019242,2016464.5628876246,0.3360212952960109,2016464.5628876246
60882402,60881804,1,2508.94507726,8474507.70059288,False,1141.9,2.2838,3.2026564,1,1.0,6392524.546742023,0.23794474371019242,2016464.5628876246,0.3154410355632227,2016464.5628876246
60882402,60881901,1,2508.94507726,8474507.70059288,False,754.6,1.5092,3.2026564,1,1.0,6523811.620039608,0.23794474371019242,2016464.5628876246,0.30909300886210783,2016464.5628876246
60882402,60880905,1,2508.94507726,8474507.70059288,False,5863.0,11.726,3.2026564,1,0.5964399999999999,2804723.068588219,0.15699522654913411,1330457.2563469608,0.47436314524152207,1330457.2563469608
60882402,60882504,1,2508.94507726,8474507.70059288,False,566.2,1.1324,3.2026564,1,1.0,6587675.510071276,0.23794474371019242,2016464.5628876246,0.30609652218067546,2016464.5628876246
60882402,60880506,1,2508.94507726,8474507.70059288,False,3486.7,6.9734,3.2026564,1,0.881596,4928739.780634016,0.21585247767743246,1829243.484269454,0.37113817439843544,1829243.484269454
60882402,60881307,1,2508.94507726,8474507.70059288,False,2987.1,5.9742,3.2026564,1,0.941548,5436803.46629996,0.2271963226524252,1925376.9858643617,0.3541376836221533,1925376.9858643617
