id_of_Task,taskStartVar,taskEndVar,taskDurationVar,taskStartVarDate,taskEndVarDate,taskAbsenceVar,taskPresenceVar
Plane2_2AJ430-02-8B36,966237.0,985317.0,19080.0,2017-11-18 10:23:57,2017-11-18 15:41:57,0,1
Plane2_2AJ430-02-908U,908280.0,917280.0,9000.0,2017-11-17 18:18:00,2017-11-17 20:48:00,0,1
Plane2_2AJ430-02-909UA,865799.0,875159.0,9360.0,2017-11-17 06:29:59,2017-11-17 09:05:59,0,1
Plane2_2AJ430-02-910U,917280.0,942120.0,24840.0,2017-11-17 20:48:00,2017-11-18 03:42:00,0,1
Plane2_2AJ430-02-911UA,865799.0,881639.0,15840.0,2017-11-17 06:29:59,2017-11-17 10:53:59,0,1
Plane2_2AJ430-02-952CA,846000.0,853559.0,7559.0,2017-11-17 01:00:00,2017-11-17 03:05:59,0,1
Plane2_2AJ430-02-953CA,850680.0,858960.0,8280.0,2017-11-17 02:18:00,2017-11-17 04:36:00,0,1
Plane2_2AJ430-02-954C,856438.0,870838.0,14400.0,2017-11-17 03:53:58,2017-11-17 07:53:58,0,1
Plane2_2AJ430-02-955C,853557.0,864357.0,10800.0,2017-11-17 03:05:57,2017-11-17 06:05:57,0,1
Plane2_2AJ430-02-956WA,857160.0,869400.0,12240.0,2017-11-17 04:06:00,2017-11-17 07:30:00,0,1
Plane2_2AJ430-02-957CA,853559.0,865799.0,12240.0,2017-11-17 03:05:59,2017-11-17 06:29:59,0,1
Plane2_2AJ430-02-958W,874800.0,908280.0,33480.0,2017-11-17 09:00:00,2017-11-17 18:18:00,0,1
Plane2_2AJ430-02-959WA,879117.0,890277.0,11160.0,2017-11-17 10:11:57,2017-11-17 13:17:57,0,1
Plane2_2AJ430-02-961WA,908280.0,937800.0,29520.0,2017-11-17 18:18:00,2017-11-18 02:30:00,0,1
Plane2_2AJ430-02-975U,937800.0,943920.0,6120.0,2017-11-18 02:30:00,2017-11-18 04:12:00,0,1
Plane2_2AJ430-03-110YB,1497240.0,1513800.0,16560.0,2017-11-24 13:54:00,2017-11-24 18:30:00,0,1
Plane2_2AJ430-03-111U,1432800.0,1479240.0,46440.0,2017-11-23 20:00:00,2017-11-24 08:54:00,0,1
Plane2_2AJ430-03-113U,1547640.0,1557360.0,9720.0,2017-11-25 03:54:00,2017-11-25 06:36:00,0,1
Plane2_2AJ430-03-117U,1557360.0,1596240.0,38880.0,2017-11-25 06:36:00,2017-11-25 17:24:00,0,1
Plane2_2AJ430-03-120UA,1447920.0,1458720.0,10800.0,2017-11-24 00:12:00,2017-11-24 03:12:00,0,1
Plane2_2AJ430-03-122U,1357200.0,1379520.0,22320.0,2017-11-22 23:00:00,2017-11-23 05:12:00,0,1
Plane2_2AJ430-03-124UA,1379520.0,1426320.0,46800.0,2017-11-23 05:12:00,2017-11-23 18:12:00,0,1
Plane2_2AJ430-03-126UA,1426320.0,1447920.0,21600.0,2017-11-23 18:12:00,2017-11-24 00:12:00,0,1
Plane2_2AJ430-03-146U,1473120.0,1497240.0,24120.0,2017-11-24 07:12:00,2017-11-24 13:54:00,0,1
Plane2_2AJ430-03-1MV3,1357200.0,1371600.0,14400.0,2017-11-22 23:00:00,2017-11-23 03:00:00,0,1
Plane2_2AJ430-03-204C,1458720.0,1473120.0,14400.0,2017-11-24 03:12:00,2017-11-24 07:12:00,0,1
Plane2_2AJ430-03-206C,1513800.0,1531800.0,18000.0,2017-11-24 18:30:00,2017-11-24 23:30:00,0,1
Plane2_2AJ430-03-207W,1357200.0,1432800.0,75600.0,2017-11-22 23:00:00,2017-11-23 20:00:00,0,1
Plane2_2AJ430-03-208WA,1531800.0,1585800.0,54000.0,2017-11-24 23:30:00,2017-11-25 14:30:00,0,1
Plane2_2AJ430-03-209W,1479960.0,1547640.0,67680.0,2017-11-24 09:06:00,2017-11-25 03:54:00,0,1
Plane2_2AJ430-03-255W,1357200.0,1398600.0,41400.0,2017-11-22 23:00:00,2017-11-23 10:30:00,0,1
Plane2_2AJ430-03-257W,1398600.0,1420560.0,21960.0,2017-11-23 10:30:00,2017-11-23 16:36:00,0,1
Plane2_2AJ430-03-259W,1435680.0,1449360.0,13680.0,2017-11-23 20:48:00,2017-11-24 00:36:00,0,1
Plane2_2AJ430-03-261W,1449360.0,1461960.0,12600.0,2017-11-24 00:36:00,2017-11-24 04:06:00,0,1
Plane2_2AJ430-03-263W,1461960.0,1479960.0,18000.0,2017-11-24 04:06:00,2017-11-24 09:06:00,0,1
Plane2_2AJ430-03-265WA,1486800.0,1524600.0,37800.0,2017-11-24 11:00:00,2017-11-24 21:30:00,0,1
Plane2_2AJ430-03-267CA,1524600.0,1541520.0,16920.0,2017-11-24 21:30:00,2017-11-25 02:12:00,0,1
Plane2_2AJ430-03-310U,1645920.0,1674000.0,28080.0,2017-11-26 07:12:00,2017-11-26 15:00:00,0,1
Plane2_2AJ430-03-314U,1474920.0,1496520.0,21600.0,2017-11-24 07:42:00,2017-11-24 13:42:00,0,1
Plane2_2AJ430-03-315UA,1435680.0,1451520.0,15840.0,2017-11-23 20:48:00,2017-11-24 01:12:00,0,1
Plane2_2AJ430-03-316U,1438200.0,1456920.0,18720.0,2017-11-23 21:30:00,2017-11-24 02:42:00,0,1
Plane2_2AJ430-03-318U,1565640.0,1577160.0,11520.0,2017-11-25 08:54:00,2017-11-25 12:06:00,0,1
Plane2_2AJ430-03-320U,1496520.0,1508040.0,11520.0,2017-11-24 13:42:00,2017-11-24 16:54:00,0,1
Plane2_2AJ430-03-322U,1605600.0,1623600.0,18000.0,2017-11-25 20:00:00,2017-11-26 01:00:00,0,1
Plane2_2AJ430-03-323U,1478160.0,1501200.0,23040.0,2017-11-24 08:36:00,2017-11-24 15:00:00,0,1
Plane2_2AJ430-03-324U,1508040.0,1529640.0,21600.0,2017-11-24 16:54:00,2017-11-24 22:54:00,0,1
Plane2_2AJ430-03-325UA,1451520.0,1478160.0,26640.0,2017-11-24 01:12:00,2017-11-24 08:36:00,0,1
Plane2_2AJ430-03-326U,1547640.0,1565640.0,18000.0,2017-11-25 03:54:00,2017-11-25 08:54:00,0,1
Plane2_2AJ430-03-328U,1577160.0,1587600.0,10440.0,2017-11-25 12:06:00,2017-11-25 15:00:00,0,1
Plane2_2AJ430-03-330UA,1623600.0,1645920.0,22320.0,2017-11-26 01:00:00,2017-11-26 07:12:00,0,1
Plane2_2AJ430-03-331U,1587600.0,1596600.0,9000.0,2017-11-25 15:00:00,2017-11-25 17:30:00,0,1
Plane2_2AJ430-03-332UA,1529640.0,1547640.0,18000.0,2017-11-24 22:54:00,2017-11-25 03:54:00,0,1
Plane2_2AJ430-03-333U,1596600.0,1605600.0,9000.0,2017-11-25 17:30:00,2017-11-25 20:00:00,0,1
Plane2_2AJ430-03-334U,1456920.0,1474920.0,18000.0,2017-11-24 02:42:00,2017-11-24 07:42:00,0,1
Plane2_2AJ430-03-407W,1365480.0,1435680.0,70200.0,2017-11-23 01:18:00,2017-11-23 20:48:00,0,1
Plane2_2AJ430-03-408W,1357200.0,1402200.0,45000.0,2017-11-22 23:00:00,2017-11-23 11:30:00,0,1
Plane2_2AJ430-03-410W,1402200.0,1438200.0,36000.0,2017-11-23 11:30:00,2017-11-23 21:30:00,0,1
Plane2_2AJ430-03-552X,1357200.0,1380240.0,23040.0,2017-11-22 23:00:00,2017-11-23 05:24:00,0,1
Plane2_2AJ430-03-553WA,1357200.0,1389239.0,32039.0,2017-11-22 23:00:00,2017-11-23 07:53:59,0,1
Plane2_2AJ430-03-554WA,1380240.0,1409040.0,28800.0,2017-11-23 05:24:00,2017-11-23 13:24:00,0,1
Plane2_2AJ430-03-555WA,1389239.0,1415519.0,26280.0,2017-11-23 07:53:59,2017-11-23 15:11:59,0,1
Plane2_2AJ430-03-556WA,1439280.0,1478880.0,39600.0,2017-11-23 21:48:00,2017-11-24 08:48:00,0,1
Plane2_2AJ430-03-557W,1475279.0,1506239.0,30960.0,2017-11-24 07:47:59,2017-11-24 16:23:59,0,1
Plane2_2AJ430-03-559WA,1415519.0,1475279.0,59760.0,2017-11-23 15:11:59,2017-11-24 07:47:59,0,1
Plane2_2AJ430-03-560WA,1489320.0,1509480.0,20160.0,2017-11-24 11:42:00,2017-11-24 17:18:00,0,1
Plane2_2AJ430-03-624WA,1357200.0,1427760.0,70560.0,2017-11-22 23:00:00,2017-11-23 18:36:00,0,1
Plane2_2AJ430-03-626WA,1427760.0,1445400.0,17640.0,2017-11-23 18:36:00,2017-11-23 23:30:00,0,1
Plane2_2AJ430-03-628WA,1459440.0,1481040.0,21600.0,2017-11-24 03:24:00,2017-11-24 09:24:00,0,1
Plane2_2AJ430-03-629WA,1357200.0,1410480.0,53280.0,2017-11-22 23:00:00,2017-11-23 13:48:00,0,1
Plane2_2AJ430-03-630X,1445400.0,1459440.0,14040.0,2017-11-23 23:30:00,2017-11-24 03:24:00,0,1
Plane2_2AJ430-03-631WA,1410480.0,1450800.0,40320.0,2017-11-23 13:48:00,2017-11-24 01:00:00,0,1
Plane2_2AJ430-03-633WA,1450800.0,1460520.0,9720.0,2017-11-24 01:00:00,2017-11-24 03:42:00,0,1
Plane2_2AJ430-03-634WA,1481040.0,1495080.0,14040.0,2017-11-24 09:24:00,2017-11-24 13:18:00,0,1
Plane2_2AJ430-03-635WA,1460520.0,1486800.0,26280.0,2017-11-24 03:42:00,2017-11-24 11:00:00,0,1
Plane2_2AJ430-03-710YA,1606320.0,1640520.0,34200.0,2017-11-25 20:12:00,2017-11-26 05:42:00,0,1
Plane2_2AJ430-03-766W,1432800.0,1468080.0,35280.0,2017-11-23 20:00:00,2017-11-24 05:48:00,0,1
Plane2_2AJ430-03-768W,1468080.0,1505160.0,37080.0,2017-11-24 05:48:00,2017-11-24 16:06:00,0,1
Plane2_2AJ430-03-770W,1505160.0,1553400.0,48240.0,2017-11-24 16:06:00,2017-11-25 05:30:00,0,1
Plane2_2AJ430-03-772W,1553400.0,1586880.0,33480.0,2017-11-25 05:30:00,2017-11-25 14:48:00,0,1
Plane2_2AJ430-03-774WA,1586880.0,1606320.0,19440.0,2017-11-25 14:48:00,2017-11-25 20:12:00,0,1
Plane2_2AJ430-03-776WA,1606320.0,1641600.0,35280.0,2017-11-25 20:12:00,2017-11-26 06:00:00,0,1
Plane2_2AJ430-03-843WB,1409040.0,1538640.0,129600.0,2017-11-23 13:24:00,2017-11-25 01:24:00,0,1
Plane2_2AJ430-03-857WB,1357200.0,1365480.0,8280.0,2017-11-22 23:00:00,2017-11-23 01:18:00,0,1
Plane2_2AJ430-03-8A13,1393560.0,1410840.0,17280.0,2017-11-23 09:06:00,2017-11-23 13:54:00,0,1
Plane2_2AJ430-03-8A32A,1438200.0,1512720.0,74520.0,2017-11-23 21:30:00,2017-11-24 18:12:00,0,1
Plane2_2AJ430-03-8A64,1385640.0,1393560.0,7920.0,2017-11-23 06:54:00,2017-11-23 09:06:00,0,1
Plane2_2AJ430-03-8B17,1357200.0,1385640.0,28440.0,2017-11-22 23:00:00,2017-11-23 06:54:00,0,1
Plane2_2AJ430-03-981WA,1438200.0,1473120.0,34920.0,2017-11-23 21:30:00,2017-11-24 07:12:00,0,1
Plane2_2AJ430-03-982W,1478880.0,1547640.0,68760.0,2017-11-24 08:48:00,2017-11-25 03:54:00,0,1
Plane2_2AJ430-03-983X,1473120.0,1489320.0,16200.0,2017-11-24 07:12:00,2017-11-24 11:42:00,0,1
Plane2_2AJ430-03-984X,1420560.0,1439280.0,18720.0,2017-11-23 16:36:00,2017-11-23 21:48:00,0,1
Plane2_2AJ430-03-985X,1495080.0,1534680.0,39600.0,2017-11-24 13:18:00,2017-11-25 00:18:00,0,1
Plane2_2AJ430-03-986X,1547640.0,1567080.0,19440.0,2017-11-25 03:54:00,2017-11-25 09:18:00,0,1
Plane2_2AJ430-04-007U,1947960.0,1970280.0,22320.0,2017-11-29 19:06:00,2017-11-30 01:18:00,0,1
Plane2_2AJ430-04-033W,1875600.0,1882440.0,6840.0,2017-11-28 23:00:00,2017-11-29 00:54:00,0,1
Plane2_2AJ430-04-035W,1882440.0,1934640.0,52200.0,2017-11-29 00:54:00,2017-11-29 15:24:00,0,1
Plane2_2AJ430-04-037C,1934640.0,1947960.0,13320.0,2017-11-29 15:24:00,2017-11-29 19:06:00,0,1
Plane2_2AJ430-04-119U,1901880.0,1908360.0,6480.0,2017-11-29 06:18:00,2017-11-29 08:06:00,0,1
Plane2_2AJ430-04-121UA,1920240.0,1927080.0,6840.0,2017-11-29 11:24:00,2017-11-29 13:18:00,0,1
Plane2_2AJ430-04-123UA,1929960.0,1936080.0,6120.0,2017-11-29 14:06:00,2017-11-29 15:48:00,0,1
Plane2_2AJ430-04-125UB,1936080.0,1942560.0,6480.0,2017-11-29 15:48:00,2017-11-29 17:36:00,0,1
Plane2_2AJ430-04-127UA,1908360.0,1920240.0,11880.0,2017-11-29 08:06:00,2017-11-29 11:24:00,0,1
Plane2_2AJ430-04-128U,2018519.0,2045159.0,26640.0,2017-11-30 14:41:59,2017-11-30 22:05:59,0,1
Plane2_2AJ430-04-130UA,2045159.0,2073959.0,28800.0,2017-11-30 22:05:59,2017-12-01 06:05:59,0,1
Plane2_2AJ430-04-132UA,2073959.0,2088719.0,14760.0,2017-12-01 06:05:59,2017-12-01 10:11:59,0,1
Plane2_2AJ430-04-136U,2088719.0,2113199.0,24480.0,2017-12-01 10:11:59,2017-12-01 16:59:59,0,1
Plane2_2AJ430-04-143UA,1974960.0,1982160.0,7200.0,2017-11-30 02:36:00,2017-11-30 04:36:00,0,1
Plane2_2AJ430-04-149UA,1956240.0,1964520.0,8280.0,2017-11-29 21:24:00,2017-11-29 23:42:00,0,1
Plane2_2AJ430-04-150U,1997999.0,2018519.0,20520.0,2017-11-30 08:59:59,2017-11-30 14:41:59,0,1
Plane2_2AJ430-04-151UA,1942560.0,1949400.0,6840.0,2017-11-29 17:36:00,2017-11-29 19:30:00,0,1
Plane2_2AJ430-04-153UA,1949400.0,1956240.0,6840.0,2017-11-29 19:30:00,2017-11-29 21:24:00,0,1
Plane2_2AJ430-04-155UB,1964520.0,1974960.0,10440.0,2017-11-29 23:42:00,2017-11-30 02:36:00,0,1
Plane2_2AJ430-04-156U,1977839.0,1997999.0,20160.0,2017-11-30 03:23:59,2017-11-30 08:59:59,0,1
Plane2_2AJ430-04-159UA,1988280.0,1995480.0,7200.0,2017-11-30 06:18:00,2017-11-30 08:18:00,0,1
Plane2_2AJ430-04-161UA,1927080.0,1929960.0,2880.0,2017-11-29 13:18:00,2017-11-29 14:06:00,0,1
Plane2_2AJ430-04-163U,1886400.0,1895400.0,9000.0,2017-11-29 02:00:00,2017-11-29 04:30:00,0,1
Plane2_2AJ430-04-165U,1875600.0,1886400.0,10800.0,2017-11-28 23:00:00,2017-11-29 02:00:00,0,1
Plane2_2AJ430-04-167UA,1982160.0,1988280.0,6120.0,2017-11-30 04:36:00,2017-11-30 06:18:00,0,1
Plane2_2AJ430-04-1MV4,1965960.0,1982880.0,16920.0,2017-11-30 00:06:00,2017-11-30 04:48:00,0,1
Plane2_2AJ430-04-212W,1875600.0,1937879.0,62279.0,2017-11-28 23:00:00,2017-11-29 16:17:59,0,1
Plane2_2AJ430-04-218CA,1937879.0,1977839.0,39960.0,2017-11-29 16:17:59,2017-11-30 03:23:59,0,1
Plane2_2AJ430-04-246U,1895400.0,1901880.0,6480.0,2017-11-29 04:30:00,2017-11-29 06:18:00,0,1
Plane2_2AJ430-04-535F,1933200.0,1990800.0,57600.0,2017-11-29 15:00:00,2017-11-30 07:00:00,0,1
Plane2_2AJ430-04-540F,1875600.0,1933200.0,57600.0,2017-11-28 23:00:00,2017-11-29 15:00:00,0,1
Plane2_2AJ430-04-543F,1933200.0,1990800.0,57600.0,2017-11-29 15:00:00,2017-11-30 07:00:00,0,1
Plane2_2AJ430-04-545F,1875600.0,1933200.0,57600.0,2017-11-28 23:00:00,2017-11-29 15:00:00,0,1
Plane2_2AJ430-04-558W,1875600.0,1947600.0,72000.0,2017-11-28 23:00:00,2017-11-29 19:00:00,0,1
Plane2_2AJ430-04-561W,1875600.0,1928160.0,52560.0,2017-11-28 23:00:00,2017-11-29 13:36:00,0,1
Plane2_2AJ430-04-562W,1947600.0,1988640.0,41040.0,2017-11-29 19:00:00,2017-11-30 06:24:00,0,1
Plane2_2AJ430-04-563W,1928160.0,1954080.0,25920.0,2017-11-29 13:36:00,2017-11-29 20:48:00,0,1
Plane2_2AJ430-04-564W,1988640.0,2022480.0,33840.0,2017-11-30 06:24:00,2017-11-30 15:48:00,0,1
Plane2_2AJ430-04-565W,1954080.0,2014200.0,60120.0,2017-11-29 20:48:00,2017-11-30 13:30:00,0,1
Plane2_2AJ430-04-567W,2014200.0,2035080.0,20880.0,2017-11-30 13:30:00,2017-11-30 19:18:00,0,1
Plane2_2AJ430-04-632W,1894320.0,1928880.0,34560.0,2017-11-29 04:12:00,2017-11-29 13:48:00,0,1
Plane2_2AJ430-04-636W,1875600.0,1894320.0,18720.0,2017-11-28 23:00:00,2017-11-29 04:12:00,0,1
Plane2_2AJ430-04-637W,1875600.0,1886400.0,10800.0,2017-11-28 23:00:00,2017-11-29 02:00:00,0,1
Plane2_2AJ430-04-638W,1928880.0,1956960.0,28080.0,2017-11-29 13:48:00,2017-11-29 21:36:00,0,1
Plane2_2AJ430-04-639W,1886400.0,1903320.0,16920.0,2017-11-29 02:00:00,2017-11-29 06:42:00,0,1
Plane2_2AJ430-04-640WB,1980720.0,2077920.0,97200.0,2017-11-30 04:12:00,2017-12-01 07:12:00,0,1
Plane2_2AJ430-04-641W,1903320.0,1920600.0,17280.0,2017-11-29 06:42:00,2017-11-29 11:30:00,0,1
Plane2_2AJ430-04-642WB,2077920.0,2104920.0,27000.0,2017-12-01 07:12:00,2017-12-01 14:42:00,0,1
Plane2_2AJ430-04-643W,1920600.0,1950839.0,30239.0,2017-11-29 11:30:00,2017-11-29 19:53:59,0,1
Plane2_2AJ430-04-644WB,2104920.0,2144520.0,39600.0,2017-12-01 14:42:00,2017-12-02 01:42:00,0,1
Plane2_2AJ430-04-668W,1956960.0,1980720.0,23760.0,2017-11-29 21:36:00,2017-11-30 04:12:00,0,1
Plane2_2AJ430-04-8A12,2073959.0,2103839.0,29880.0,2017-12-01 06:05:59,2017-12-01 14:23:59,0,1
Plane2_2AJ430-04-8A18,1875600.0,1909080.0,33480.0,2017-11-28 23:00:00,2017-11-29 08:18:00,0,1
Plane2_2AJ430-04-8A45A,1909080.0,1941119.0,32039.0,2017-11-29 08:18:00,2017-11-29 17:11:59,0,1
Plane2_2AJ430-04-8A46A,2103839.0,2157839.0,54000.0,2017-12-01 14:23:59,2017-12-02 05:23:59,0,1
Plane2_2AJ430-04-8A47A,1941119.0,1978919.0,37800.0,2017-11-29 17:11:59,2017-11-30 03:41:59,0,1
Plane2_2AJ430-04-907U,1875600.0,1903680.0,28080.0,2017-11-28 23:00:00,2017-11-29 06:48:00,0,1
Plane2_2AJ430-04-929C,1875600.0,1888200.0,12600.0,2017-11-28 23:00:00,2017-11-29 02:30:00,0,1
Plane2_2AJ430-04-930C,1888200.0,1920600.0,32400.0,2017-11-29 02:30:00,2017-11-29 11:30:00,0,1
Plane2_2AJ430-04-933C,1920600.0,1955880.0,35280.0,2017-11-29 11:30:00,2017-11-29 21:18:00,0,1
Plane2_2AJ430-04-975W,1875600.0,1879920.0,4320.0,2017-11-28 23:00:00,2017-11-29 00:12:00,0,1
Plane2_2AJ430-04-976W,1875600.0,1900080.0,24480.0,2017-11-28 23:00:00,2017-11-29 05:48:00,0,1
Plane2_2AJ430-04-977W,1879920.0,1965960.0,86040.0,2017-11-29 00:12:00,2017-11-30 00:06:00,0,1
Plane2_2AJ430-04-978W,1900080.0,1988280.0,88200.0,2017-11-29 05:48:00,2017-11-30 06:18:00,0,1
Plane2_2AJ430-04-979W,1982880.0,2007720.0,24840.0,2017-11-30 04:48:00,2017-11-30 11:42:00,0,1
Plane2_2AJ430-04-980W,2023200.0,2034360.0,11160.0,2017-11-30 16:00:00,2017-11-30 19:06:00,0,1
Plane2_2AJ430-04-988W,1988280.0,2023200.0,34920.0,2017-11-30 06:18:00,2017-11-30 16:00:00,0,1
Plane2_2AJ430-05-134U,2442960.0,2464560.0,21600.0,2017-12-05 12:36:00,2017-12-05 18:36:00,0,1
Plane2_2AJ430-05-138U,2394000.0,2417040.0,23040.0,2017-12-04 23:00:00,2017-12-05 05:24:00,0,1
Plane2_2AJ430-05-140U,2488680.0,2516760.0,28080.0,2017-12-06 01:18:00,2017-12-06 09:06:00,0,1
Plane2_2AJ430-05-158U,2464560.0,2488680.0,24120.0,2017-12-05 18:36:00,2017-12-06 01:18:00,0,1
Plane2_2AJ430-05-160U,2417040.0,2442960.0,25920.0,2017-12-05 05:24:00,2017-12-05 12:36:00,0,1
Plane2_2AJ430-05-166U,2516760.0,2541960.0,25200.0,2017-12-06 09:06:00,2017-12-06 16:06:00,0,1
Plane2_2AJ430-05-1MV5,2394000.0,2408400.0,14400.0,2017-12-04 23:00:00,2017-12-05 03:00:00,0,1
Plane2_2AJ430-05-351W,2394000.0,2403000.0,9000.0,2017-12-04 23:00:00,2017-12-05 01:30:00,0,1
Plane2_2AJ430-05-355W,2440800.0,2460600.0,19800.0,2017-12-05 12:00:00,2017-12-05 17:30:00,0,1
Plane2_2AJ430-05-357W,2460600.0,2480400.0,19800.0,2017-12-05 17:30:00,2017-12-05 23:00:00,0,1
Plane2_2AJ430-05-363C,2505600.0,2536200.0,30600.0,2017-12-06 06:00:00,2017-12-06 14:30:00,0,1
Plane2_2AJ430-05-369W,2536200.0,2550600.0,14400.0,2017-12-06 14:30:00,2017-12-06 18:30:00,0,1
Plane2_2AJ430-05-508Y,2430360.0,2457360.0,27000.0,2017-12-05 09:06:00,2017-12-05 16:36:00,0,1
Plane2_2AJ430-05-509U,2564280.0,2596319.0,32039.0,2017-12-06 22:18:00,2017-12-07 07:11:59,0,1
Plane2_2AJ430-05-511U,2596319.0,2617919.0,21600.0,2017-12-07 07:11:59,2017-12-07 13:11:59,0,1
Plane2_2AJ430-05-513U,2617919.0,2644559.0,26640.0,2017-12-07 13:11:59,2017-12-07 20:35:59,0,1
Plane2_2AJ430-05-566W,2403000.0,2506320.0,103320.0,2017-12-05 01:30:00,2017-12-06 06:12:00,0,1
Plane2_2AJ430-05-571W,2394000.0,2484720.0,90720.0,2017-12-04 23:00:00,2017-12-06 00:12:00,0,1
Plane2_2AJ430-05-572W,2506320.0,2566440.0,60120.0,2017-12-06 06:12:00,2017-12-06 22:54:00,0,1
Plane2_2AJ430-05-577W,2484720.0,2545920.0,61200.0,2017-12-06 00:12:00,2017-12-06 17:12:00,0,1
Plane2_2AJ430-05-579C,2545920.0,2568600.0,22680.0,2017-12-06 17:12:00,2017-12-06 23:30:00,0,1
Plane2_2AJ430-05-602C,2394000.0,2409480.0,15480.0,2017-12-04 23:00:00,2017-12-05 03:18:00,0,1
Plane2_2AJ430-05-604C,2409480.0,2430360.0,20880.0,2017-12-05 03:18:00,2017-12-05 09:06:00,0,1
Plane2_2AJ430-05-645W,2394000.0,2481120.0,87120.0,2017-12-04 23:00:00,2017-12-05 23:12:00,0,1
Plane2_2AJ430-05-647W,2481120.0,2545920.0,64800.0,2017-12-05 23:12:00,2017-12-06 17:12:00,0,1
Plane2_2AJ430-05-649W,2545920.0,2550600.0,4680.0,2017-12-06 17:12:00,2017-12-06 18:30:00,0,1
Plane2_2AJ430-05-662C,2541600.0,2558880.0,17280.0,2017-12-06 16:00:00,2017-12-06 20:48:00,0,1
Plane2_2AJ430-05-679C,2550600.0,2564280.0,13680.0,2017-12-06 18:30:00,2017-12-06 22:18:00,0,1
Plane2_2AJ430-05-701U,2541600.0,2565000.0,23400.0,2017-12-06 16:00:00,2017-12-06 22:30:00,0,1
Plane2_2AJ430-05-702U,2505600.0,2523600.0,18000.0,2017-12-06 06:00:00,2017-12-06 11:00:00,0,1
Plane2_2AJ430-05-703U,2394000.0,2415600.0,21600.0,2017-12-04 23:00:00,2017-12-05 05:00:00,0,1
Plane2_2AJ430-05-705U,2415600.0,2436120.0,20520.0,2017-12-05 05:00:00,2017-12-05 10:42:00,0,1
Plane2_2AJ430-05-707U,2436120.0,2487240.0,51120.0,2017-12-05 10:42:00,2017-12-06 00:54:00,0,1
Plane2_2AJ430-05-708U,2404800.0,2466000.0,61200.0,2017-12-05 02:00:00,2017-12-05 19:00:00,0,1
Plane2_2AJ430-05-734W,2394000.0,2440800.0,46800.0,2017-12-04 23:00:00,2017-12-05 12:00:00,0,1
Plane2_2AJ430-05-735W,2394000.0,2430000.0,36000.0,2017-12-04 23:00:00,2017-12-05 09:00:00,0,1
Plane2_2AJ430-05-736W,2458800.0,2491200.0,32400.0,2017-12-05 17:00:00,2017-12-06 02:00:00,0,1
Plane2_2AJ430-05-737W,2430000.0,2458800.0,28800.0,2017-12-05 09:00:00,2017-12-05 17:00:00,0,1
Plane2_2AJ430-05-738C,2491200.0,2505600.0,14400.0,2017-12-06 02:00:00,2017-12-06 06:00:00,0,1
Plane2_2AJ430-05-747W,2480400.0,2541600.0,61200.0,2017-12-05 23:00:00,2017-12-06 16:00:00,0,1
Plane2_2AJ430-05-800U,2394000.0,2404800.0,10800.0,2017-12-04 23:00:00,2017-12-05 02:00:00,0,1
Plane2_2AJ430-05-8A44A,2516760.0,2554200.0,37440.0,2017-12-06 09:06:00,2017-12-06 19:30:00,0,1
Plane2_2AJ430-05-8B13,2442960.0,2465640.0,22680.0,2017-12-05 12:36:00,2017-12-05 18:54:00,0,1
Plane2_2AJ430-05-8B32,2394000.0,2418120.0,24120.0,2017-12-04 23:00:00,2017-12-05 05:42:00,0,1
Plane2_2AJ440-01-200C,751680.0,762120.0,10440.0,2017-11-15 22:48:00,2017-11-16 01:42:00,0,1
Plane2_2AJ440-01-205C,750960.0,761760.0,10800.0,2017-11-15 22:36:00,2017-11-16 01:36:00,0,1
Plane2_2AJ440-01-210C,745560.0,751680.0,6120.0,2017-11-15 21:06:00,2017-11-15 22:48:00,0,1
Plane2_2AJ440-01-215C,761400.0,772200.0,10800.0,2017-11-16 01:30:00,2017-11-16 04:30:00,0,1
Plane2_2AJ440-01-220C,762120.0,772200.0,10080.0,2017-11-16 01:42:00,2017-11-16 04:30:00,0,1
Plane2_2AJ440-01-225C,750960.0,761400.0,10440.0,2017-11-15 22:36:00,2017-11-16 01:30:00,0,1
Plane2_2AJ440-01-230C,740160.0,750960.0,10800.0,2017-11-15 19:36:00,2017-11-15 22:36:00,0,1
Plane2_2AJ440-01-235C,775440.0,786240.0,10800.0,2017-11-16 05:24:00,2017-11-16 08:24:00,0,1
Plane2_2AJ440-01-250C,755640.0,762840.0,7200.0,2017-11-15 23:54:00,2017-11-16 01:54:00,0,1
Plane2_2AJ440-01-255C,766080.0,776880.0,10800.0,2017-11-16 02:48:00,2017-11-16 05:48:00,0,1
Plane2_2AJ440-01-260C,767160.0,772200.0,5040.0,2017-11-16 03:06:00,2017-11-16 04:30:00,0,1
Plane2_2AJ440-01-265C,774000.0,781200.0,7200.0,2017-11-16 05:00:00,2017-11-16 07:00:00,0,1
Plane2_2AJ440-01-275C,756360.0,766080.0,9720.0,2017-11-16 00:06:00,2017-11-16 02:48:00,0,1
Plane2_2AJ440-01-301C,693719.0,703439.0,9720.0,2017-11-15 06:41:59,2017-11-15 09:23:59,0,1
Plane2_2AJ440-01-305C,703439.0,717119.0,13680.0,2017-11-15 09:23:59,2017-11-15 13:11:59,0,1
Plane2_2AJ440-01-310C,686160.0,693719.0,7559.0,2017-11-15 04:36:00,2017-11-15 06:41:59,0,1
